year,player1,player2,player1_id,player1_country,player1_seed,player2_id,player2_country,player2_seed,court_name,court_id,num_sets_completed,match_type,match_status,match_id,tournament,league
2021,R.OPELKA,D.MEDVEDEV,32402,USA,32,28836,RUS,2,Court Suzanne LENGLEN,2,3,Men's Singles,C,atp_roland_garros_2021SM031,roland_garros,atp
2021,F.FOGNINI,F.DELBONIS,9852,ITA,27,20304,ARG,,Court Suzanne LENGLEN,2,3,Men's Singles,C,atp_roland_garros_2021SM027,roland_garros,atp
2021,S.TSITSIPAS,J.CHARDY,35398,GRE,5,11493,FRA,,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM112,roland_garros,atp
2021,E.COUACAUD,P.CARRENO BUSTA,28510,FRA,,21578,ESP,12,Court Simonne MATHIEU,3,4,Men's Singles,C,atp_roland_garros_2021SM059,roland_garros,atp
2021,S.TSITSIPAS,D.MEDVEDEV,35398,GRE,5,28836,RUS,2,Court Philippe CHATRIER,1,3,Men's Singles,C,atp_roland_garros_2021SM007,roland_garros,atp
2021,N.DJOKOVIC,T.SANDGREN,9801,SRB,1,21707,USA,,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM064,roland_garros,atp
2021,D.ISTOMIN,R.FEDERER,7837,UZB,,2508,SUI,8,Court Philippe CHATRIER,1,3,Men's Singles,C,atp_roland_garros_2021SM079,roland_garros,atp
2021,S.TSITSIPAS,P.CARRENO BUSTA,35398,GRE,5,21578,ESP,12,Court Philippe CHATRIER,1,3,Men's Singles,C,atp_roland_garros_2021SM014,roland_garros,atp
2021,D.KOEPFER,R.FEDERER,32094,GER,,2508,SUI,8,Court Philippe CHATRIER,1,3,Men's Singles,I,atp_roland_garros_2021SM019,roland_garros,atp
2021,N.DJOKOVIC,M.BERRETTINI,9801,SRB,1,29046,ITA,9,Court Philippe CHATRIER,1,4,Men's Singles,C,atp_roland_garros_2021SM004,roland_garros,atp
2021,R.BERANKIS,U.HUMBERT,17510,LTU,,36307,FRA,29,Court Simonne MATHIEU,3,3,Men's Singles,I,atp_roland_garros_2021SM067,roland_garros,atp
2021,M.CILIC,R.FEDERER,11674,CRO,,2508,SUI,8,Court Philippe CHATRIER,1,3,Men's Singles,I,atp_roland_garros_2021SM039,roland_garros,atp
2021,A.ZVEREV,L.DJERE,30350,GER,6,28518,SRB,,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM024,roland_garros,atp
2021,S.JOHNSON,P.CARRENO BUSTA,18972,USA,,21578,ESP,12,Court Simonne MATHIEU,3,2,Men's Singles,I,atp_roland_garros_2021SM029,roland_garros,atp
2021,H.GASTON,R.GASQUET,38551,FRA,,6083,FRA,,Court Suzanne LENGLEN,2,2,Men's Singles,I,atp_roland_garros_2021SM081,roland_garros,atp
2021,P.ANDUJAR,D.THIEM,9592,ESP,,26348,AUT,4,Court Philippe CHATRIER,1,4,Men's Singles,I,atp_roland_garros_2021SM111,roland_garros,atp
2021,Y. Uchiyama,U. Humbert,ATPU134,JPN,,ATPHH26,FRA,29,Court 17,19,4,Men's Singles,C,atp_australian_open_2021MS120,australian_open,atp
2021,M. McDonald,M. Cecchinato,ATPMK66,USA,,ATPCF01,ITA,,Court 6,8,4,Men's Singles,C,atp_australian_open_2021MS143,australian_open,atp
2021,N. Djokovic,F. Tiafoe,ATPD643,SRB,1,ATPTD51,USA,,Rod Laver Arena,1,4,Men's Singles,C,atp_australian_open_2021MS201,australian_open,atp
2021,K. Khachanov,A. Vukic,ATPKE29,RUS,19,ATPV832,AUS,,Court 8,10,4,Men's Singles,C,atp_australian_open_2021MS153,australian_open,atp
2021,G. Mager,A. Karatsev,ATPML57,ITA,,ATPKC56,RUS,,Court 10,12,3,Men's Singles,C,atp_australian_open_2021MS130,australian_open,atp
2021,G. Dimitrov,A. Bolt,ATPD875,BUL,18,ATPBI81,AUS,,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS211,australian_open,atp
2021,N. Djokovic,D. Medvedev,ATPD643,SRB,1,ATPMM58,RUS,4,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS701,australian_open,atp
2021,A. Popyrin,L. Harris,ATPP09Z,AUS,,ATPHG86,RSA,,Court 3,5,5,Men's Singles,C,atp_australian_open_2021MS221,australian_open,atp
2021,M. Mmoh,V. Troicki,ATPMP01,USA,,ATPT840,SRB,,Court 13,15,5,Men's Singles,C,atp_australian_open_2021MS163,australian_open,atp
2021,K. Khachanov,M. Berrettini,ATPKE29,RUS,19,ATPBK40,ITA,9,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS314,australian_open,atp
2021,C. Norrie,R. Safiullin,ATPN771,GBR,,ATPSX50,RUS,,Margaret Court Arena,2,4,Men's Singles,C,atp_australian_open_2021MS231,australian_open,atp
2021,A. Mannarino,A. Zverev,ATPME82,FRA,32,ATPZ355,GER,6,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS304,australian_open,atp
2021,A. Rublev,F. Lopez,ATPRE44,RUS,7,ATPL397,ESP,,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS309,australian_open,atp
2021,Y. Nishioka,P. Martinez,ATPN732,JPN,,ATPMO44,ESP,,Court 17,19,4,Men's Singles,C,atp_australian_open_2021MS110,australian_open,atp
2021,M. Mmoh,R. Nadal,ATPMP01,USA,,ATPN409,ESP,2,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS232,australian_open,atp
2021,A. Mannarino,D. Novak,ATPME82,FRA,32,ATPDB59,AUT,,Court 16,18,3,Men's Singles,C,atp_australian_open_2021MS113,australian_open,atp
2021,D. Thiem,G. Dimitrov,ATPTB69,AUT,3,ATPD875,BUL,18,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS403,australian_open,atp
2021,D. Shapovalov,F. Auger-Aliassime,ATPSU55,CAN,11,ATPAG37,CAN,20,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS307,australian_open,atp
2021,M. McDonald,B. Coric,ATPMK66,USA,,ATPCG80,CRO,22,Court 8,10,4,Men's Singles,C,atp_australian_open_2021MS222,australian_open,atp
2021,R. Opelka,Y. Lu,ATPO522,USA,,ATPL575,TPE,,Court 12,14,3,Men's Singles,C,atp_australian_open_2021MS103,australian_open,atp
2021,T. Sandgren,A. de Minaur,ATPSL08,USA,,ATPDH58,AUS,21,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS160,australian_open,atp
2021,T. Kokkinakis,S. Kwon,ATPKD46,AUS,,ATPKF17,KOR,,Court 3,5,3,Men's Singles,C,atp_australian_open_2021MS150,australian_open,atp
2021,A. Rublev,Y. Hanfmann,ATPRE44,RUS,7,ATPH997,GER,,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS133,australian_open,atp
2021,J. Vesely,P. Carreno Busta,ATPV708,CZE,,ATPCD85,ESP,15,Court 7,9,4,Men's Singles,C,atp_australian_open_2021MS212,australian_open,atp
2021,K. Coppejans,J. Vesely,ATPCG33,BEL,,ATPV708,CZE,,Court 10,12,5,Men's Singles,C,atp_australian_open_2021MS123,australian_open,atp
2021,R. Albot,R. Bautista Agut,ATPA829,MDA,,ATPBD06,ESP,12,1573 Arena,4,4,Men's Singles,C,atp_australian_open_2021MS140,australian_open,atp
2021,R. Opelka,T. Fritz,ATPO522,USA,,ATPFB98,USA,27,1573 Arena,4,5,Men's Singles,C,atp_australian_open_2021MS202,australian_open,atp
2021,J. Duckworth,F. Auger-Aliassime,ATPD994,AUS,,ATPAG37,CAN,20,Court 3,5,3,Men's Singles,C,atp_australian_open_2021MS214,australian_open,atp
2021,C. Ruud,T. Paul,ATPRH16,NOR,24,ATPPL56,USA,,Court 13,15,4,Men's Singles,C,atp_australian_open_2021MS219,australian_open,atp
2021,N. Basilashvili,T. Paul,ATPBG23,GEO,,ATPPL56,USA,,Court 10,12,3,Men's Singles,C,atp_australian_open_2021MS138,australian_open,atp
2021,L. Tu,F. Lopez,ATPTC01,AUS,,ATPL397,ESP,,Court 7,9,4,Men's Singles,C,atp_australian_open_2021MS135,australian_open,atp
2021,K. Anderson,M. Berrettini,ATPA678,RSA,,ATPBK40,ITA,9,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS156,australian_open,atp
2021,D. Thiem,D. Koepfer,ATPTB69,AUT,3,ATPKE73,GER,,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS209,australian_open,atp
2021,C. Moutet,M. Raonic,ATPMW02,FRA,,ATPR975,CAN,14,Court 7,9,4,Men's Singles,C,atp_australian_open_2021MS204,australian_open,atp
2021,P. Andujar,Q. Halys,ATPA596,ESP,,ATPHB64,FRA,,Court 15,17,3,Men's Singles,C,atp_australian_open_2021MS146,australian_open,atp
2021,D. Shapovalov,J. Sinner,ATPSU55,CAN,11,ATPS0AG,ITA,,Margaret Court Arena,2,5,Men's Singles,C,atp_australian_open_2021MS125,australian_open,atp
2021,C. Stebe,F. Auger-Aliassime,ATPSK94,GER,,ATPAG37,CAN,20,Court 13,15,3,Men's Singles,C,atp_australian_open_2021MS128,australian_open,atp
2021,A. Rublev,C. Ruud,ATPRE44,RUS,7,ATPRH16,NOR,24,Margaret Court Arena,2,2,Men's Singles,R,atp_australian_open_2021MS405,australian_open,atp
2021,T. Daniel,M. Cressy,ATPDA81,JPN,,ATPC0BC,USA,,Court 15,17,3,Men's Singles,C,atp_australian_open_2021MS115,australian_open,atp
2021,D. Koepfer,H. Dellien,ATPKE73,GER,,ATPDA31,BOL,,Court 14,16,3,Men's Singles,C,atp_australian_open_2021MS118,australian_open,atp
2021,F. Fognini,R. Nadal,ATPF510,ITA,16,ATPN409,ESP,2,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS408,australian_open,atp
2021,N. Djokovic,T. Fritz,ATPD643,SRB,1,ATPFB98,USA,27,Rod Laver Arena,1,5,Men's Singles,C,atp_australian_open_2021MS301,australian_open,atp
2021,L. Harris,M. McDonald,ATPHG86,RSA,,ATPMK66,USA,,Court 3,5,3,Men's Singles,C,atp_australian_open_2021MS311,australian_open,atp
2021,N. Djokovic,A. Karatsev,ATPD643,SRB,1,ATPKC56,RUS,,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS601,australian_open,atp
2021,F. Coria,M. Raonic,ATPCE77,ARG,,ATPR975,CAN,14,1573 Arena,4,3,Men's Singles,C,atp_australian_open_2021MS108,australian_open,atp
2021,S. Wawrinka,P. Sousa,ATPW367,SUI,17,ATPS483,POR,,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS105,australian_open,atp
2021,R. Carballes Baena,D. Medvedev,ATPCF59,ESP,,ATPMM58,RUS,4,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS224,australian_open,atp
2021,F. Fognini,S. Caruso,ATPF510,ITA,16,ATPCE25,ITA,,John Cain Arena,3,5,Men's Singles,C,atp_australian_open_2021MS229,australian_open,atp
2021,M. Fucsovics,M. Polmans,ATPF724,HUN,,ATPPG94,AUS,,Court 14,16,5,Men's Singles,C,atp_australian_open_2021MS106,australian_open,atp
2021,D. Medvedev,S. Tsitsipas,ATPMM58,RUS,4,ATPTE51,GRE,5,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS602,australian_open,atp
2021,F. Krajinovic,D. Medvedev,ATPKB05,SRB,28,ATPMM58,RUS,4,Rod Laver Arena,1,5,Men's Singles,C,atp_australian_open_2021MS312,australian_open,atp
2021,K. Khachanov,R. Berankis,ATPKE29,RUS,19,ATPBE90,LTU,,1573 Arena,4,3,Men's Singles,C,atp_australian_open_2021MS227,australian_open,atp
2021,M. Fucsovics,M. Raonic,ATPF724,HUN,,ATPR975,CAN,14,1573 Arena,4,4,Men's Singles,C,atp_australian_open_2021MS302,australian_open,atp
2021,M. Giron,A. Zverev,ATPGC88,USA,,ATPZ355,GER,6,Margaret Court Arena,2,4,Men's Singles,C,atp_australian_open_2021MS116,australian_open,atp
2021,M. McDonald,D. Medvedev,ATPMK66,USA,,ATPMM58,RUS,4,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS406,australian_open,atp
2021,A. Mannarino,M. Kecmanovic,ATPME82,FRA,32,ATPKI95,SRB,,Court 3,5,3,Men's Singles,C,atp_australian_open_2021MS207,australian_open,atp
2021,A. Rublev,D. Medvedev,ATPRE44,RUS,7,ATPMM58,RUS,4,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS503,australian_open,atp
2021,V. Pospisil,D. Medvedev,ATPPD07,CAN,,ATPMM58,RUS,4,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS148,australian_open,atp
2021,F. Krajinovic,R. Haase,ATPKB05,SRB,28,ATPH756,NED,,Court 12,14,4,Men's Singles,C,atp_australian_open_2021MS145,australian_open,atp
2021,Y. Sugita,B. Tomic,ATPSE73,JPN,,ATPTA46,AUS,,Court 8,10,2,Men's Singles,R,atp_australian_open_2021MS126,australian_open,atp
2021,A. Rublev,T. Monteiro,ATPRE44,RUS,7,ATPMJ08,BRA,,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS217,australian_open,atp
2021,S. Querrey,L. Sonego,ATPQ927,USA,,ATPSU87,ITA,31,Court 14,16,3,Men's Singles,C,atp_australian_open_2021MS136,australian_open,atp
2021,T. Machac,M. Vilella Martinez,ATPM0FH,CZE,,ATPV824,ESP,,Court 14,16,3,Men's Singles,R,atp_australian_open_2021MS155,australian_open,atp
2021,H. Laaksonen,S. Caruso,ATPL949,SUI,,ATPCE25,ITA,,Court 16,18,3,Men's Singles,C,atp_australian_open_2021MS158,australian_open,atp
2021,P. Martinez,D. Lajovic,ATPMO44,ESP,,ATPL987,SRB,23,Court 3,5,4,Men's Singles,C,atp_australian_open_2021MS303,australian_open,atp
2021,D. Thiem,M. Kukushkin,ATPTB69,AUT,3,ATPK926,KAZ,,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS117,australian_open,atp
2021,C. Moutet,J. Millman,ATPMW02,FRA,,ATPMH30,AUS,,Court 3,5,5,Men's Singles,C,atp_australian_open_2021MS107,australian_open,atp
2021,L. Djere,R. Nadal,ATPDB63,SRB,,ATPN409,ESP,2,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS164,australian_open,atp
2021,S. Tsitsipas,M. Ymer,ATPTE51,GRE,5,ATPY268,SWE,,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS313,australian_open,atp
2021,C. Alcaraz,M. Ymer,ATPA0E2,ESP,,ATPY268,SWE,,Court 17,19,4,Men's Singles,C,atp_australian_open_2021MS226,australian_open,atp
2021,A. Muller,D. Schwartzman,ATPMP20,FRA,,ATPSM37,ARG,8,1573 Arena,4,3,Men's Singles,C,atp_australian_open_2021MS216,australian_open,atp
2021,R. Berankis,S. Nagal,ATPBE90,LTU,,ATPN897,IND,,Court 17,19,3,Men's Singles,C,atp_australian_open_2021MS154,australian_open,atp
2021,C. Ruud,J. Thompson,ATPRH16,NOR,24,ATPTC61,AUS,,1573 Arena,4,2,Men's Singles,R,atp_australian_open_2021MS137,australian_open,atp
2021,P. Cuevas,A. Seppi,ATPC882,URU,,ATPSA93,ITA,,Court 6,8,4,Men's Singles,C,atp_australian_open_2021MS159,australian_open,atp
2021,A. Bublik,D. Lajovic,ATPBK92,KAZ,,ATPL987,SRB,23,Court 8,10,4,Men's Singles,C,atp_australian_open_2021MS206,australian_open,atp
2021,G. Dimitrov,A. Karatsev,ATPD875,BUL,18,ATPKC56,RUS,,Rod Laver Arena,1,4,Men's Singles,C,atp_australian_open_2021MS502,australian_open,atp
2021,S. Tsitsipas,G. Simon,ATPTE51,GRE,5,ATPSD32,FRA,,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS149,australian_open,atp
2021,D. Dzumhur,J. Duckworth,ATPD923,BIH,,ATPD994,AUS,,Court 7,9,3,Men's Singles,C,atp_australian_open_2021MS127,australian_open,atp
2021,G. Pella,B. Coric,ATPPC11,ARG,,ATPCG80,CRO,22,Court 13,15,3,Men's Singles,C,atp_australian_open_2021MS144,australian_open,atp
2021,M. Cressy,A. Zverev,ATPC0BC,USA,,ATPZ355,GER,6,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS208,australian_open,atp
2021,N. Djokovic,A. Zverev,ATPD643,SRB,1,ATPZ355,GER,6,Rod Laver Arena,1,4,Men's Singles,C,atp_australian_open_2021MS501,australian_open,atp
2021,E. Ruusuvuori,P. Martinez,ATPRH24,FIN,,ATPMO44,ESP,,Court 13,15,4,Men's Singles,C,atp_australian_open_2021MS205,australian_open,atp
2021,K. Nishikori,P. Carreno Busta,ATPN552,JPN,,ATPCD85,ESP,15,1573 Arena,4,3,Men's Singles,C,atp_australian_open_2021MS124,australian_open,atp
2021,R. Carballes Baena,A. Balazs,ATPCF59,ESP,,ATPBD80,HUN,,Court 15,17,4,Men's Singles,C,atp_australian_open_2021MS147,australian_open,atp
2021,B. Paire,E. Gerasimov,ATPPD31,FRA,25,ATPGC89,BLR,,Court 8,10,4,Men's Singles,C,atp_australian_open_2021MS129,australian_open,atp
2021,E. Gerasimov,A. Karatsev,ATPGC89,BLR,,ATPKC56,RUS,,Court 17,19,3,Men's Singles,C,atp_australian_open_2021MS215,australian_open,atp
2021,F. Lopez,L. Sonego,ATPL397,ESP,,ATPSU87,ITA,31,Court 7,9,5,Men's Singles,C,atp_australian_open_2021MS218,australian_open,atp
2021,C. O'Connell,J. Struff,ATPO483,AUS,,ATPSL28,GER,,Court 7,9,3,Men's Singles,C,atp_australian_open_2021MS139,australian_open,atp
2021,F. Fognini,P. Herbert,ATPF510,ITA,16,ATPH996,FRA,,Court 5,7,3,Men's Singles,C,atp_australian_open_2021MS157,australian_open,atp
2021,T. Monteiro,A. Martin,ATPMJ08,BRA,,ATPMF35,SVK,,Court 10,12,3,Men's Singles,C,atp_australian_open_2021MS134,australian_open,atp
2021,G. Monfils,E. Ruusuvuori,ATPMC65,FRA,10,ATPRH24,FIN,,Court 13,15,5,Men's Singles,C,atp_australian_open_2021MS109,australian_open,atp
2021,C. Ruud,R. Albot,ATPRH16,NOR,24,ATPA829,MDA,,1573 Arena,4,4,Men's Singles,C,atp_australian_open_2021MS310,australian_open,atp
2021,A. Ramos-Vinolas,T. Fritz,ATPR772,ESP,,ATPFB98,USA,27,Court 15,17,4,Men's Singles,C,atp_australian_open_2021MS104,australian_open,atp
2021,S. Tsitsipas,T. Kokkinakis,ATPTE51,GRE,5,ATPKD46,AUS,,Rod Laver Arena,1,5,Men's Singles,C,atp_australian_open_2021MS225,australian_open,atp
2021,T. Machac,M. Berrettini,ATPM0FH,CZE,,ATPBK40,ITA,9,Margaret Court Arena,2,4,Men's Singles,C,atp_australian_open_2021MS228,australian_open,atp
2021,M. Kecmanovic,K. Majchrzak,ATPKI95,SRB,,ATPMQ75,POL,,Court 6,8,3,Men's Singles,C,atp_australian_open_2021MS114,australian_open,atp
2021,F. Auger-Aliassime,A. Karatsev,ATPAG37,CAN,20,ATPKC56,RUS,,Margaret Court Arena,2,5,Men's Singles,C,atp_australian_open_2021MS404,australian_open,atp
2021,F. Ferreira Silva,N. Kyrgios,ATPSN54,POR,,ATPKE17,AUS,,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS119,australian_open,atp
2021,F. Krajinovic,P. Andujar,ATPKB05,SRB,28,ATPA596,ESP,,Court 7,9,4,Men's Singles,C,atp_australian_open_2021MS223,australian_open,atp
2021,C. Norrie,R. Nadal,ATPN771,GBR,,ATPN409,ESP,2,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS316,australian_open,atp
2021,D. Evans,C. Norrie,ATPE687,GBR,30,ATPN771,GBR,,Court 8,10,4,Men's Singles,C,atp_australian_open_2021MS161,australian_open,atp
2021,F. Tiafoe,S. Travaglia,ATPTD51,USA,,ATPTA12,ITA,,Court 5,7,3,Men's Singles,C,atp_australian_open_2021MS102,australian_open,atp
2021,D. Lajovic,A. Zverev,ATPL987,SRB,23,ATPZ355,GER,6,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS402,australian_open,atp
2021,S. Stakhovsky,D. Lajovic,ATPSC77,UKR,,ATPL987,SRB,23,Court 16,18,5,Men's Singles,C,atp_australian_open_2021MS112,australian_open,atp
2021,G. Dimitrov,P. Carreno Busta,ATPD875,BUL,18,ATPCD85,ESP,15,Margaret Court Arena,2,1,Men's Singles,R,atp_australian_open_2021MS306,australian_open,atp
2021,D. Goffin,A. Popyrin,ATPGB88,BEL,13,ATPP09Z,AUS,,Court 3,5,5,Men's Singles,C,atp_australian_open_2021MS141,australian_open,atp
2021,A. Bolt,N. Gombos,ATPBI81,AUS,,ATPGB93,SVK,,Court 5,7,4,Men's Singles,C,atp_australian_open_2021MS122,australian_open,atp
2021,S. Wawrinka,M. Fucsovics,ATPW367,SUI,17,ATPF724,HUN,,John Cain Arena,3,5,Men's Singles,C,atp_australian_open_2021MS203,australian_open,atp
2021,E. Ymer,D. Schwartzman,ATPY218,SWE,,ATPSM37,ARG,8,Court 7,9,4,Men's Singles,C,atp_australian_open_2021MS132,australian_open,atp
2021,B. Van de Zandschulp,C. Alcaraz,ATPV812,NED,,ATPA0E2,ESP,,Court 17,19,3,Men's Singles,C,atp_australian_open_2021MS151,australian_open,atp
2021,D. Shapovalov,B. Tomic,ATPSU55,CAN,11,ATPTA46,AUS,,Court 3,5,3,Men's Singles,C,atp_australian_open_2021MS213,australian_open,atp
2021,A. Muller,J. Londero,ATPMP20,FRA,,ATPLB84,ARG,,Court 6,8,4,Men's Singles,C,atp_australian_open_2021MS131,australian_open,atp
2021,M. Ymer,H. Hurkacz,ATPY268,SWE,,ATPHB71,POL,26,Court 5,7,5,Men's Singles,C,atp_australian_open_2021MS152,australian_open,atp
2021,N. Kyrgios,U. Humbert,ATPKE17,AUS,,ATPHH26,FRA,29,John Cain Arena,3,5,Men's Singles,C,atp_australian_open_2021MS210,australian_open,atp
2021,L. Harris,M. Torpegaard,ATPHG86,RSA,,ATPTC12,DEN,,Court 16,18,4,Men's Singles,C,atp_australian_open_2021MS142,australian_open,atp
2021,G. Dimitrov,M. Cilic,ATPD875,BUL,18,ATPC977,CRO,,Court 3,5,3,Men's Singles,C,atp_australian_open_2021MS121,australian_open,atp
2021,S. Tsitsipas,R. Nadal,ATPTE51,GRE,5,ATPN409,ESP,2,Rod Laver Arena,1,5,Men's Singles,C,atp_australian_open_2021MS504,australian_open,atp
2021,P. Cuevas,A. de Minaur,ATPC882,URU,,ATPDH58,AUS,,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS230,australian_open,atp
2021,D. Thiem,N. Kyrgios,ATPTB69,AUT,3,ATPKE17,AUS,,John Cain Arena,3,5,Men's Singles,C,atp_australian_open_2021MS305,australian_open,atp
2021,A. Bedene,A. Bublik,ATPBH09,SLO,,ATPBK92,KAZ,,Court 12,14,3,Men's Singles,I,atp_australian_open_2021MS111,australian_open,atp
2021,N. Djokovic,M. Raonic,ATPD643,SRB,1,ATPR975,CAN,14,Rod Laver Arena,1,4,Men's Singles,C,atp_australian_open_2021MS401,australian_open,atp
2021,A. Karatsev,D. Schwartzman,ATPKC56,RUS,,ATPSM37,ARG,8,John Cain Arena,3,3,Men's Singles,C,atp_australian_open_2021MS308,australian_open,atp
2021,C. O'Connell,R. Albot,ATPO483,AUS,,ATPA829,MDA,,Court 3,5,3,Men's Singles,C,atp_australian_open_2021MS220,australian_open,atp
2021,I. Ivashka,R. Safiullin,ATPI305,BLR,,ATPSX50,RUS,,Court 12,14,3,Men's Singles,C,atp_australian_open_2021MS162,australian_open,atp
2021,N. Djokovic,J. Chardy,ATPD643,SRB,1,ATPCA12,FRA,,Rod Laver Arena,1,3,Men's Singles,C,atp_australian_open_2021MS101,australian_open,atp
2021,F. Fognini,A. de Minaur,ATPF510,ITA,16,ATPDH58,AUS,21,Margaret Court Arena,2,3,Men's Singles,C,atp_australian_open_2021MS315,australian_open,atp
2021,P.HERCOG,C.GARCIA,18049,SLO,,23726,FRA,,Court Suzanne LENGLEN,2,1,Women's Singles,I,wta_roland_garros_2021SD060,roland_garros,wta
2021,A.PAVLYUCHENKOVA,T.ZIDANSEK,15108,RUS,31,33787,SLO,,Court Philippe CHATRIER,1,2,Women's Singles,C,wta_roland_garros_2021SD003,roland_garros,wta
2021,V.AZARENKA,A.PAVLYUCHENKOVA,12595,BLR,15,15108,RUS,31,Court Philippe CHATRIER,1,3,Women's Singles,C,wta_roland_garros_2021SD013,roland_garros,wta
2021,ES.LIANG,F.FERRO,42514,TPE,,30524,FRA,,Court Suzanne LENGLEN,2,2,Women's Singles,I,wta_roland_garros_2021SD070,roland_garros,wta
2021,A.KONTAVEIT,I.SWIATEK,26434,EST,30,40613,POL,8,Court Philippe CHATRIER,1,1,Women's Singles,I,wta_roland_garros_2021SD023,roland_garros,wta
2021,S.WILLIAMS,I.BEGU,3370,USA,7,16659,ROU,,Court Philippe CHATRIER,1,1,Women's Singles,I,wta_roland_garros_2021SD096,roland_garros,wta
2021,K.JUVAN,I.SWIATEK,40087,SLO,,40613,POL,8,Court Philippe CHATRIER,1,1,Women's Singles,I,wta_roland_garros_2021SD095,roland_garros,wta
2021,P.HERCOG,M.VONDROUSOVA,18049,SLO,,36620,CZE,20,Court Suzanne LENGLEN,2,1,Women's Singles,I,wta_roland_garros_2021SD030,roland_garros,wta
2021,G.MUGURUZA,M.KOSTYUK,23872,ESP,12,40683,UKR,,Court Simonne MATHIEU,3,1,Women's Singles,I,wta_roland_garros_2021SD088,roland_garros,wta
2021,S.KENIN,J.PEGULA,35854,USA,4,21863,USA,28,Court Suzanne LENGLEN,2,2,Women's Singles,I,wta_roland_garros_2021SD020,roland_garros,wta
2021,C.BUREL,D.KOVINIC,41884,FRA,,25890,MNE,,Court Simonne MATHIEU,3,1,Women's Singles,I,wta_roland_garros_2021SD125,roland_garros,wta
2021,S.KENIN,M.SAKKARI,35854,USA,4,28771,GRE,17,Court Suzanne LENGLEN,2,1,Women's Singles,I,wta_roland_garros_2021SD010,roland_garros,wta
2021,C.SUAREZ NAVARRO,S.STEPHENS,11073,ESP,,21500,USA,,Court Simonne MATHIEU,3,2,Women's Singles,I,wta_roland_garros_2021SD073,roland_garros,wta
2021,E.RYBAKINA,A.PAVLYUCHENKOVA,38569,KAZ,21,15108,RUS,31,Court Philippe CHATRIER,1,2,Women's Singles,I,wta_roland_garros_2021SD006,roland_garros,wta
2021,G.MINNEN,P.KVITOVA,31313,BEL,,18124,CZE,11,Court Suzanne LENGLEN,2,3,Women's Singles,C,wta_roland_garros_2021SD103,roland_garros,wta
2021,AK.SCHMIEDLOVA,K.MLADENOVIC,26485,SVK,,19921,FRA,,Court Simonne MATHIEU,3,1,Women's Singles,I,wta_roland_garros_2021SD093,roland_garros,wta
2021,A.SASNOVICH,A.SABALENKA,26058,BLR,,33249,BLR,3,Court Suzanne LENGLEN,2,1,Women's Singles,I,wta_roland_garros_2021SD055,roland_garros,wta
2021,Ka.PLISKOVA,S.STEPHENS,18274,CZE,9,21500,USA,,Court Philippe CHATRIER,1,1,Women's Singles,I,wta_roland_garros_2021SD036,roland_garros,wta
2021,V.AZARENKA,M.KEYS,12595,BLR,15,24265,USA,23,Court Philippe CHATRIER,1,1,Women's Singles,I,wta_roland_garros_2021SD026,roland_garros,wta
2021,S.WILLIAMS,M.BUZARNESCU,3370,USA,7,13153,ROU,,Court Philippe CHATRIER,1,2,Women's Singles,I,wta_roland_garros_2021SD048,roland_garros,wta
